,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
46,Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,689.3984895278492,618.1972868895765,562.8150253367123,570.1541214662972,534.6491149278891,553.6324026543035,763.3253504699444,896.1331714230259,918.8997605233292,854.4652011176803,1043.790659195249,1000.5562905940596,1047.9651439192758,1008.0384692593815,690.4672500500195,838.1716840319526,810.5475520763799,726.0523148536516,718.1212693561839,723.1782554798989,647.4258118105039,680.9055728241332,747.9888625038004,937.7108963452018,1061.0755475281876,1069.0294263185356,1114.9452813192247,1240.0925284675166,1393.2160316376414,1344.7304060003105,1316.4912128642063,1447.9451437749563,1403.3602519669766,1505.337292471469,1513.8303792438003,1242.5856078499926,1273.0509520025519,1323.8148430129384,1428.2904632432228,1404.4331872047212,1407.4092704344594,1494.6876933989874
47,Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,501.1374944925302,483.12692550087235,477.93925651805495,461.2399970914988,431.2375548226909,441.9066288892704,602.1584963330971,732.5632731235005,811.398338220042,807.5623923792728,908.0881284144201,923.7442807877871,1003.9295410917192,1339.7295767669223,1080.156564615981,1261.103098033355,1269.1205772329572,1213.632863798896,1265.1978495826024,1408.9862032147907,1259.353067244022,1292.2265115219525,1401.8910729764932,1809.1100298476783,2024.2663812933758,2099.148417085816,2361.3801011542278,3186.779934670233,3721.2199928457394,3517.430155588289,3378.3234334576036,3740.3741026994758,3447.483100073871,3616.035569689324,3588.625584184066,3043.0313815681075,3131.017598175715,3292.6335033579726,3616.460666043143,3603.775240584625,3064.272388428195,3445.7565362099986
48,Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,381.3636817874346,355.0027488053933,334.3092486730392,344.35465678025554,352.33688492332686,372.28057805405393,393.4806842897709,412.2351063791222,442.7796087061336,474.7953039275379,533.0915649236524,568.0964468111708,636.9050523122365,767.3271287503934,816.0368624768078,936.3368227930072,1122.8076321726294,1393.0005163339583,1555.540411101756,1734.6179703156456,2021.5487794911744,1068.502424585344,1032.9970043948629,1213.556459877891,1373.9392613492112,1432.0812477992952,1572.455024728357,1571.2923096183256,1558.5058685587792,1727.8709606488505,1831.000150911859,2247.3733792849835,2605.805225053538,2841.642779824637,3031.888770679178,3265.693381251264,3215.1056866995536,3391.977735179482,3597.434508956078,3668.802067919863,3789.053886362459,3960.307703074375,4042.705686011119,4147.824368937733,4404.711884296887,4676.379365643264,5227.46595193036,6103.741917028635,6901.388306125569,6801.036734598203,8227.127493768252,9229.834516702736,10075.00461557724,10744.091018940055,10847.169667304148,11642.778051712305,12011.222754417384,12225.574493138462,12485.42389616666,12762.138007368849,12201.9260332666,12508.615627575557
49,Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,448.2564174472921,476.9014838886405,494.73637187024275,516.7395240184029,547.9505272910953,580.9441359637767,621.434727092225,658.3508983633334,645.9283072664768,695.0389817419457,755.144559357859,811.1317470237007,925.527534480237,1000.8623626890703,1285.4933030580619,1485.1613291795436,1511.8749381020455,1736.7491543316005,1759.8250200568584,1999.188486731512,2461.655883537545,2683.6552241113336,2940.212790625295,2942.719169484433,2778.893347092219,2722.828274812523,2466.2990989813748,2633.116444576037,2775.62222203237,2827.68862333088,2997.3195630242203,2951.0596376612266,2875.189721135629,3084.66083108861,3214.051810115178,3514.1007433776604,3803.6232878049364,4421.507074120311,4690.203950007931,4938.523879559599,5258.306310407217,5379.459475237164,5605.4348099384115,5951.055409039114,6464.671127917033,7260.7958994544015,8206.162341571038,9060.804020678543,10234.80995550908,8588.7150627434,9263.029591171071,9929.770861841864,10200.020281835446,10321.240321731599,10402.313665872556,10181.806156993292,9557.667766242394,9915.744684099362,10250.291732339681,10406.67071015305,8857.870921860907,9352.282028382244
50,Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,653.4269532346211,779.7237893584039,901.3671044360125,1088.1269727021165,1223.6913493702484,1379.0818408649818,1443.3024333583057,1472.7295819094095,1835.1115363808847,2000.2801889183506,2021.724635288129,2035.6072307883317,2107.932429025292,2224.6534858448354,2396.353661867169,2269.825218693965,2378.910722561456,2451.1329993483687,2640.918422202019,2572.691695042238,2703.168294187511,2278.210387080654,2057.103595496962,2073.0937120795897,2624.7570348554796,2794.738808364469,2286.929054321192,2308.146615066976,2331.4626913698035,2558.904101185484,2747.1003034847768,2837.7357300829867,2999.2417629671745,3197.133184643409,3395.7108429065747,3786.663450423413,4336.638024701357,4822.887396013246,5010.434714825798,5120.064236220339,5305.8835779013425,6139.71878325885,6497.314764213059,6837.711679858814,7133.337678759067,7694.014637109411,8060.796597615126,8541.213686437071,8824.194008438417,9125.878679495201,9477.852873267708,
51,Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19446.45657471018,19886.678368213168,19762.739621628974,19552.660553206963,19260.269845344967,18881.830615241728,18788.807283932638,18956.097914296286,19024.17723021709,16109.861666550638,
52,Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82801.54346682136,85433.03027988662,85188.3360285903,77400.4223698874,73351.75776478002,72329.66229840001,72777.14783692839,73514.6696504991,74990.43274428677,76284.19429511012,78471.62813552571,81513.16283413983,86180.53969484454,91513.04267338102,85346.76195266582,
53,Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,976.334228515625,1157.41162109375,1476.271484375,1929.40356445313,2559.259765625,4232.02294921875,4033.24047851563,4122.78466796875,4091.04858398438,4258.74365234375,4488.287109375,5642.63134765625,6690.578125,7645.6298828125,8038.9140625,9641.5751953125,9696.099609375,11310.072265625,10526.1416015625,11617.6923828125,15261.41015625,15139.2265625,14234.244140625,15092.826171875,15287.9189453125,14388.34765625,14821.447265625,16093.21484375,20252.23828125,23792.62109375,24959.259765625,26729.32421875,31244.92578125,35397.36328125,32109.2421875,31023.638671875,32396.38671875,28912.15625,27729.193359375,27163.33203125,23408.3359375,24605.919921875,26608.875,29334.111328125,29206.076171875,27681.56640625,30798.4765625
54,Czech Republic,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3941.5030940694105,2896.6091306550356,3372.865429511014,3956.1783495612995,4630.551216743527,5824.121291195743,6532.837054701985,6034.48843731935,6489.7036188033,6337.419120371259,6029.038192753579,6637.041657139814,8060.868702924241,9818.568493074885,11749.852664357717,13430.669895561346,15261.797591113764,18466.54792992156,22804.57767745073,19861.697429525586,19960.06848721572,21871.266075412812,19870.801212340346,20133.169143135263,19890.919905664778,17829.69832236678,18575.232027191487,20636.199952434956,23419.735613650162,23660.148806831683,22933.49959092365,26378.499957547705
55,Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2761.166832893393,3192.133615637429,3809.981444894556,5046.75510305815,5639.077621296794,6236.358881298601,6634.856899093092,7682.953774928825,9482.042849647158,11281.023324508136,12138.308103426707,10209.073115384628,9913.73764159395,9864.344940386603,9313.169412431182,9429.569216882137,13461.83100341471,16677.510788159987,17931.282322887593,17764.376445832982,22303.961326662753,23357.757725073017,26438.230388841715,25522.629573361766,27076.606750140018,31658.349378913532,30485.866548227867,26964.049467267312,27289.059360319126,26734.942536925155,23694.76048306727,23628.327212236705,25197.26560018477,30310.35759637738,34106.65812240013,34520.23964924959,36353.8803343631,41640.0808695147,45612.71062214415,41650.36782971622,41572.45594815074,46705.89579633534,43855.854465861754,46298.92291773408,48023.86998454624,41103.25643637683,42136.120790799105,44652.58917227186,47973.60762350969,46794.89929156027,46252.68930448921,50801.78671053076
56,Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,801.1821393582704,,761.4594417439745,748.2037354573222,725.7541160454699,766.1474429454211,762.0125774307015,777.2673845559193,753.5092242408462,790.0348039810711,789.5555265273022,767.5062770770562,760.6407760838586,755.7594722737509,765.8583232457518,768.183570343678,780.9039613163669,791.3841806733244,818.8687857193336,863.2360873685751,904.736679476444,967.6795838078192,1052.719117006992,1223.8523634369215,1267.3173935456186,1343.2751249851856,1451.548080906174,1559.2406506822642,2312.7209484208997,2464.2949050764887,2652.5132280803396,2803.6891249446153,2926.153303914965,3038.269738159448,3172.7506849299198,3219.701127793467,3363.712048143656
57,Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,624.6061218551448,769.1197570753305,733.9615646863513,966.6301990670667,1090.2009070174352,1193.510060612524,1324.649474806421,1478.1717458053345,1632.247366549141,1863.506066626939,2113.927151867215,2402.7717810772633,2617.816845719337,2860.3224791915823,3122.6531816213105,3317.8246712678147,3466.9988692977195,3721.27236746346,3860.8005375461953,4120.581184853104,4292.113679863,4593.863344557957,4751.092101438667,4787.801441067772,4883.0030242669645,4770.851894276866,4897.308366538916,5216.872433830111,5160.889140770127,5518.423199918718,5951.863413337769,6468.944766817107,6903.145806149419,6967.364955146605,7065.460372375986,6849.455933369454,7016.380071478002,7317.486143216544,7597.288894092547,8080.968623411862,7298.514579510941,7745.376963258738,8516.280038951607,7003.8590214723345,7559.975039052797
58,Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,2487.136180908839,2700.746289646772,2776.1353904434427,3151.133161346945,3464.4551557319623,3845.5060887917516,4654.298936039216,6119.370222186677,6770.750026828925,7999.112666764838,8787.589721932967,9783.852021513223,11826.01861305033,13751.99894801603,13883.887143273194,12081.801049607682,11804.432888013429,11857.892135723148,11562.919077848665,12253.10021417854,17201.08881296737,21340.727862552438,22527.0467265631,21901.054745943984,26891.44644895708,27011.37745900514,29569.660356711156,27597.975228635663,29995.579623547947,35351.36546068185,35650.714086099404,32835.939939883254,33368.14241509196,33440.79480542043,30743.547681635428,30751.65434826803,33228.69354488193,40458.77739866088,46511.598332430505,48799.825601127486,52026.99951427229,58487.05496776958,64322.06350208421,58163.27687628146,58041.39843633848,61753.64713197696,58507.50805178519,61191.193704202844,62548.98473329075,53254.856370091584,54663.9983719195,57610.098180113484,61591.92886989581,59775.73509645146,61063.31643042379,67803.04710464025
59,Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,204.1148714324657,192.02761251123658,234.0516293867285,258.59578187575414,272.97480013297405,229.0235001165619,245.9875453648136,250.97620722272077,254.05179775019016,281.3776046293648,330.13150590192015,360.15285263102845,417.9192608754897,480.053066255021,583.4844213029949,699.6030036745096,748.9906207002697,848.28541713207,854.6471619952068,969.4980483271539,1164.9522246050908,1273.826440663118,1362.5106690778769,1487.2758283240507,1831.0864593730653,780.3858657861573,928.0322487635488,865.8317544846691,783.0354012705233,955.5173747605036,991.6148411472325,1351.298500240994,1566.529623441908,1733.3995364983375,1905.9434963905105,2127.7480889330586,2293.7543814761348,2476.0604030492323,2638.3132701342547,2653.225123846722,2869.178138610213,2977.434510030675,3110.3254470273673,2418.350421588782,2487.329061056865,3932.784406508516,4109.033591453908,4707.795052457248,5087.983212784344,5039.40312212985,5555.3920139381635,5913.426648854927,6110.3665760338345,6238.132366583616,6608.825501300646,6921.520594327763,7280.883610412255,7609.353275340233,8050.644076234162,8282.117130509208,7268.196909659096,8603.78990518158
60,Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,246.30375131947173,214.7719801008895,172.2425089571813,226.89545012827077,238.0437103942004,249.88358560700883,235.59813008212925,253.92376552105782,281.92578629113245,302.7522636736216,336.2246928762652,341.38891847622,442.67762346528264,554.2929089619246,818.0082288759533,936.7900821760983,1037.607159898931,1192.7442268348898,1456.4193959721472,1782.699319755242,2203.055461069767,2237.086776286268,2210.3020356695743,2312.6556194825116,2467.3460818789913,2582.8790134427313,2756.9549811889274,2807.503603211031,2417.3761889225207,2215.9638731835726,2408.822985232075,1731.6213697312633,1776.0282780526982,1807.2974509064265,1507.886662690175,1452.2784342953146,1603.9403022018976,1619.7977486502916,1596.003925740419,1588.3489076722078,1765.0271461160066,1740.6066542766187,1781.8289079839385,2103.381291069393,2610.185422434879,3113.0948831374585,3478.710002375664,3950.5129931247,4923.631615411795,3883.2709004358603,4480.786317664637,5455.679403497473,5592.220114657528,5499.587331053338,5493.05669453687,4177.8895415169045,3946.4524471253653,4109.698216957273,4142.018558429166,3989.6682764523566,3306.8582083810356,3765.034624947021
61,East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),NY.GDP.PCAP.CD,90.90209240829174,80.06175616308676,72.14788167890423,76.20535306151763,85.83977141973789,97.48399079472739,103.68235664504307,98.03130933784068,96.6847728156651,105.6014959044272,114.11579529864586,119.40272833506373,132.07834942673082,162.31488886358827,179.66319292567232,198.04794046919625,197.7553868798061,224.62120170285434,214.42261251168438,244.52395753698903,277.9413708177753,292.13050052447585,301.54506271166207,310.62886904667994,331.30107205196197,356.83502147997586,350.03054445673166,339.973037869543,370.51990794954645,394.08403419477116,415.7504402108054,444.170965027207,490.92064207140885,531.7826598467158,631.6579012151218,769.6116242012193,873.201947162692,893.3272423794984,804.4601068217165,876.0377584454093,954.9674337179024,1007.653795173932,1105.280973552764,1239.449441421868,1426.584020664259,1639.275633753753,1958.597765433958,2457.241558065656,3084.961512576782,3321.965277474988,4012.992401676191,4869.113993559132,5385.228918742834,5891.9650278541585,6301.0868136619265,6511.258117959658,6600.764193883308,7159.451380077902,7954.762524924832,8177.837999590881,8270.455137563102,9776.493809425157
62,Early-demographic dividend,EAR,GDP per capita (current US$),NY.GDP.PCAP.CD,161.1653514961773,158.4065674154987,159.40580854382148,165.12962552923602,184.65819772812594,195.24464484876452,188.17301974260036,192.998656728393,204.06148128407253,222.20107249867763,229.3899608905065,242.33978928855623,258.5371926837193,322.40600243986637,440.1673938780821,461.826794725108,492.2044970507528,536.9534546363294,581.9492306029975,690.4253832411451,838.0514830813679,913.1869051624423,847.2068033378862,831.979566396323,805.0660008009796,806.9220923034188,794.2157154538213,781.195173013347,801.1206638938545,798.1156985820089,915.1291884323574,946.712291530259,1019.4330196949118,1097.1674885980801,1130.503680218139,1136.2912624111407,1214.9660391920124,1274.0723797820613,1232.5416738494298,1280.0231105620849,1367.8570708569919,1332.2742911613677,1273.37842196188,1393.7044925228981,1596.427815556502,1831.7955181290963,2061.3812392248396,2400.8981800051365,2666.0833978011497,2533.921243982681,3026.5204959113858,3293.3507651787527,3390.8881363546784,3389.953909934748,3457.5984894662674,3244.2370342095883,3303.7105748968584,3521.381645245674,3509.754221606378,3538.833413058649,3253.7134555277435,3739.957790259255
63,East Asia & Pacific,EAS,GDP per capita (current US$),NY.GDP.PCAP.CD,148.42362313596783,148.6555342868353,149.66298644483686,163.0253641819271,182.7115525943814,198.6196467601654,216.24286635611583,228.67813273583687,245.94584697572012,276.0087417485629,317.06151789228636,342.6182557542176,415.1547475590461,534.8777980577121,603.4059884774757,648.4377185954937,700.9623314378077,822.444919208785,1022.0264257738178,1093.2642959860082,1164.5217709253727,1264.6274395221672,1219.681800439065,1277.1850846788711,1347.47893073046,1400.5963643071007,1801.3490416687443,2080.976868616016,2463.543284789074,2526.4348351402045,2599.7701201648974,2893.5804361726623,3120.478367238628,3446.363949913887,3856.2892309936806,4327.21940664668,4121.482134329561,3896.1456435081523,3449.0901615767543,3814.6780228697444,4089.164461742415,3769.2854839165375,3796.868341127304,4141.861572056431,4610.578407204519,4882.835543669856,5137.096080544167,5699.822547423586,6525.364674987837,6669.228692320249,7731.862633446894,8903.490987155728,9450.125175131614,9482.163953494819,9707.506844554408,9599.414081751183,9867.865824278539,10466.424266090184,11324.004883865719,11494.091529933505,11483.599313849005,13037.462641120934
64,Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.075095537801,2323.913657348391,2472.4405106129716,2393.9270152658255,2186.1957125857884,2139.9065095084225,1833.9290141236993,1961.7357284130137,1980.2484725025263,2064.824816495298,1911.8778958927282,1603.690009108447,1795.7480731906635,1774.4047791406483,2033.0734358800908,2563.0337226343327,3394.1493201554454,4289.200933336843,5252.09739365077,6740.237021389813,8320.19866219536,6489.4600544139685,7816.195804820602,9654.381470097629,10235.118629345441,10778.376057205967,9921.609409360948,7485.826926165968,7070.96542522388,7889.016898967022,8008.257108258883,8136.751834495262,7435.160747614984,8708.063637522195
65,Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,1037.3074370567813,1106.904025444847,1147.8091816648025,1258.8352306555819,1381.878326710697,1546.697769112517,1837.9422066257098,2315.9877027215634,2597.391692117109,3012.242499390308,3108.449773853392,3499.0862098725624,4241.98192534233,5154.646951034134,5798.958458539343,5127.138094467804,4911.45355409008,4737.739827060243,4526.953402360631,4657.035312361375,6318.042645505489,7759.631499424267,8585.052299185236,8648.791686640658,10529.408428490362,10813.316281438916,11546.165530213859,10567.069747295063,11021.397307257555,12708.41491072057,12950.040355496625,12259.971402448638,12562.222202651861,12408.064465070825,11683.494414252164,11785.383661509664,12887.401167130472,15628.78036166578,18159.727096774965,19260.78446518256,20795.946789232858,24217.748427304246,26535.469485215013,23247.42934581284,23680.22745715268,26191.56727116848,25132.530916950953,26147.70104565548,26388.223790152108,22624.91539409333,22455.1473575594,23704.32840067493,25297.679860902474,24914.603370603018,23981.022006868327,27114.27599021974
66,Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,455.4623887676744,375.22130462257024,315.6887040197784,368.62958370371695,440.5602342092167,455.1978183463197,449.9202069940694,459.2787987766532,450.9995515096426,527.9003530060212,471.6307972400669,440.8571573814673,495.5359181520843,588.3370651355707,970.0127219680135,1105.4205551338398,1264.9116411564892,1493.3335829143339,1572.4005306846564,1821.0471801241088,2238.217083519529,2660.612801302213,2369.950656932974,1988.7873231312258,1912.4312707904423,1891.5624789030182,1648.0145601655918,1464.4929359151715,1337.889895208415,1390.2131140266335,1489.5299460381646,1622.2080879090884,1688.5047522337613,1727.7550033188409,2026.1130766221813,2132.906782743836,2155.5181503914278,2356.3698573749843,2293.8897353650646,1578.9342977398894,1445.279324429013,1894.6161958580403,2172.101877244699,2425.8518417571463,2691.2776847383752,3002.1386043913863,3328.884156263232,3567.837186499628,4249.018969794452,4231.619234660574,4633.591284430989,5200.555107835044,5682.046108144972,6056.3312125381335,6377.09392877257,6124.490887071335,6060.092961567913,6213.50312736888,6295.934661639924,6222.5246532724805,5627.772279865284,5934.875495808083
67,"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,162.60847230990453,168.9632404155328,174.86260976111217,180.4108537029546,193.58604932447776,233.0137095436757,243.8068222624971,257.5886508073451,273.6986070443585,244.74721494115548,301.7494289409088,337.7743688892606,357.0779478061794,358.847797016894,426.3465239054741,500.3550452335782,498.5591158536259,607.2815227770457,662.6872883613039,708.1957476181826,792.8240419996488,815.2486949493345,778.1168872347275,655.0678055308314,725.6298025427761,765.642005459646,651.0775476407447,713.4525482554508,777.8577351019841,849.4524991052629,965.1108693920237,1063.3330443648376,1208.719919642376,1281.3969135087566,1343.5519627879974,1450.476242432978,1378.2033833384453,1191.1032385421813,1102.4681993615632,1062.1580919339754,1186.3933132271745,1397.4366900464327,1667.3179980551015,2044.5278041517615,2331.2688401105734,2645.968758779242,2791.8107659279362,3229.685630303805,3262.6575864710353,3379.5579862705767,3562.9326579842254,3519.8732398108036,2444.2903871844783,2537.125185047117,3019.092283466461,3569.2068412110843,3876.359593733486
68,Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,923.1873412085483,1005.0222728553575,1106.2861394110162,1229.9103958271094,1355.645823227022,1468.5362646228823,1589.0423325753648,1714.4028526269092,1828.2951781104337,2027.2081714019628,2236.4468968363776,2520.912316189072,3024.898889821966,3902.037544742213,4400.044650424538,5075.630259424347,5273.296639655146,5974.289487614659,7286.243412436868,8790.136728483238,9802.565411520582,8486.676083401133,8194.29909668927,7978.05226687467,7639.729049756001,7833.797911349439,10966.931139522287,13527.115185075552,14827.475945325858,15081.090551987325,18893.00803037634,19552.16745471681,21471.774985945714,19567.24812105089,20595.13530903273,23695.306447387666,23913.59614731627,21810.209766010845,22381.047984613393,22220.082067206236,20215.63404469358,20450.669726848464,22213.42407189389,27194.451566342985,31006.78165340993,31949.48391985643,33796.53946468808,38717.268125611,42355.15510022823,38580.84603363373,37605.900238958595,40657.600135534565,37595.87709172917,39120.33334478504,39912.44231890224,34388.2837816778,35163.472428149915,37154.48193962251,40059.182476988084,39195.77482747028,38012.667288103476,42307.7290448297
69,Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.33200344277094,208.99947993019092,239.66808674593798,262.23053478611774,315.75068243231846,312.7243950142588,337.88659234759257,307.9099091772292,308.1341868085792,316.82395342973854,293.95567241724626,334.5855715412385,407.7690769608123,388.59594748317363,415.03603054983273,439.8321033781997,450.63239891053297,595.1099871854125,501.3553169971432,642.5082587966033,,,,,,,,,,
70,Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,396.3922533376142,450.05328924696846,520.2061313800051,609.4873840565126,675.2416391412078,774.7616093300962,889.6598720115288,968.306781765983,950.5457405937337,1077.6786999459102,1212.289326394013,1362.1655241402118,1708.8086287736585,2247.553376932188,2749.924663465961,3209.837445062814,3279.3126706150747,3627.590663240957,4356.439220311961,5770.2146138646285,6208.578019081396,5371.1664364098415,5159.708645001423,4478.500285614714,4489.9889385481365,4699.655763672736,6513.50328578924,8239.6138016479,9703.123838109503,10681.971202925715,13804.876786993662,14811.902819488056,16112.188915215569,13339.908563674959,13415.287001045564,15471.962716535027,16109.084398528403,14730.797175204621,15394.351462824874,15720.64050160609,14749.687424876578,15369.001159944371,17106.68657665803,21510.83624540113,24907.00085058565,26429.150944931913,28389.078579987294,32591.350306587105,35510.72223127011,32169.502854858267,30532.480508165587,31677.90030836517,28322.809249505743,29067.80946002199,29500.789432861482,25742.368834676654,26523.3482221547,28170.167864330248,30364.57994356216,29554.49051700874,27056.421751216552,30115.705886679178
71,Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134.3897534540665,3380.92630243199,3682.9523014669467,4093.392477387645,4140.936602321673,4070.6090241020797,4505.8583323318835,5341.628946770022,7203.523037866463,8914.103556744512,10412.644313796647,12639.400067729612,16744.584451634266,18204.966478676226,14711.735272822296,14663.044612646472,17487.804783092164,17403.205325476698,19056.001922698946,20261.066730388637,17402.037612807875,18295.342932211355,20437.765376735962,23063.563817567512,23397.87825609441,23054.35849059781,27280.65843969931
72,Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,203.55700032343893,208.34239132573066,224.62740022157436,205.6237928916904,233.21869608290265,234.68217635578398,242.9615459044767,243.7358576969288,248.02274568251607,254.24326220282083,271.3943735326122,204.05018151317506,165.69322804152398,125.54958125810762,134.34296024645033,145.16690126181027,141.50861990176625,125.0761410789923,119.68407634915282,124.46079087492141,120.76578373089696,111.92722512500022,119.49039595567048,136.4662500382152,162.43272862793017,194.6874329355534,244.28605229297793,326.4368227619841,380.56900321293443,341.55412269966286,354.47957190879964,467.0778718332802,499.5315301642278,566.9264028885303,640.5419230754219,717.124869806118,768.523015429372,771.5248663494308,855.7608851869029,936.4507575624696,943.965684225205
73,European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1879.0785771652288,2113.3625655075034,2533.0981509322546,3257.7888066673286,3666.5041733259995,4245.053255554714,4419.903557131511,4982.041476534534,6042.213542683091,7272.07177946374,8098.498470664238,7032.0369919167615,6759.324295278025,6558.828275092661,6304.669468168251,6468.959807496411,9020.12803457589,11124.7421425573,12173.473286857316,12393.22784829977,15454.962986443014,15972.32278702171,17510.455266066612,15933.206885132618,16835.653339538152,19464.947649728823,19750.714522820657,18089.06009553361,18616.216681286158,18482.893922597956,16947.624856575225,17199.11144529963,18761.144130383585,22968.34912035864,26308.680804992855,27344.674454510743,29093.77845900193,33591.385119162725,37050.44891825876,33484.20595730282,32970.71546734366,35756.32902735079,33158.89214372882,34578.05192805365,35286.11737787716,30485.028806720275,31186.510615162297,33094.40834745069,35753.36684819494,35089.28278744933,34191.828252931366,38234.13459705421
74,Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,138.53189883873276,151.07293125249143,180.30674006564226,178.81927301922258,200.03945122204166,239.67492567918438,348.068884562131,381.7487196971879,438.89100804123575,471.60562078887006,507.1163007113929,625.7704822317598,764.86252985034,1040.6148648185215,974.9568469514433,813.4497675447446,719.5896408092203,718.9440031072533,682.2023802107483,687.9993051710103,685.6009214227255,644.1908814235571,998.1039565064673,634.9293809521001,540.0928689971786,503.6458313800558,493.1349755591156,579.2414979727986,596.3391598274694,662.2219701072798,657.0231953151336,715.9599813741056,821.2298619130277,790.8405011734962,751.6809841725809,761.3641224906164,935.8704062678901,1146.0408662042232,1387.5972605500801,1647.2297651031784,2053.316996993158,1920.7353347213782,2216.1845242714694,2013.8055252801676,2202.9108373867202,2232.1748774647444,2373.380034399214,1884.473311435761,1709.9434722313165,1754.8435561979122,1742.4908977600426,1797.209466983988,1624.9430283966392,1673.3542500190285
75,Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1179.35301099994,1327.427224365998,1411.7023981804352,1522.319242099505,1707.5039382470122,1882.0868576484877,2010.2134561972505,2034.189049654778,1907.0772721766712,2178.035250449824,2465.6448186242187,2716.190092228615,3177.645700937336,4173.173047494283,5297.607817394617,6255.544640764226,6739.690712532553,7069.1057382561585,7628.815714249061,9332.245263837685,11223.93756352801,10926.817966565997,10938.122061410968,10497.479996566035,10833.866288693498,11398.105953150869,14951.046785288747,18571.059925357884,22047.79332225946,23973.239484004072,28364.64507659225,25484.739293574614,22319.059460245957,17608.812390226405,20301.333085865972,26271.5998141691,25783.450487861108,24691.8728133698,26009.269488618163,26186.190010575516,24345.91482170322,24967.792515318248,26997.752989778775,32927.680291940786,37772.178111039786,39054.85044238253,41222.60200046113,48476.392728705185,53772.794239001945,47481.48453643391,46505.30317918107,51148.93163658326,47708.0612784469,49892.22336327324,50327.24029026319,42801.90811672851,43814.02650569646,46412.13647771692,49988.910846184495,48628.64176210504,49160.83715225961,53982.614273526095
